U_WN	Y_BC	Y_SD	Y_FB	U_CN	Y_CN	U_SF	Y_SF	Y_FT	Y_SO	Z_SP
Y_BC	Y_SD	Y_FB	Y_CN	Y_SF	Y_FT	Y_SO
U_WN
U_WN
U_WN
Y_CN
U_CN
Y_SF
U_SF
U_WN
U_WN

-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
10	10	10	10	10	10	10	10	10	10	10
-0,02824134	-0,015149411	-0,01269336	0,000161121	0,055823664	-0,003950692	-0,003862382	9,708118117	9,708118117	-0,873886132	-0,10832196
0,527002697	-0,05589235	-0,090747234	0,00823506	-0,035651749	-0,004828492	-0,003960626	9,830472908	9,830472908	-2,724848973	-0,116616316
1,712487028	-0,184543192	-0,329488027	0,10856236	-0,255958522	-0,007631627	-0,004380553	9,98730664	9,98730664	3,042757877	-0,151795678
1,344361179	-0,037880703	-0,023845823	0,000568623	0,052052189	-0,004905821	-0,004714508	9,909252766	9,909252766	-0,032636858	-0,171752036
1,498724971	-0,036963397	-0,024642595	0,000607257	0,03023642	-0,004952445	-0,004753555	9,670511973	9,670511973	1,078647989	-0,158890682
0,880060219	0,016705073	0,07535372	0,005678183	0,107138853	-0,003889598	-0,004690036	9,976154177	9,976154177	3,349620336	-0,134523352
-1,408645854	0,178080062	0,372115609	0,138470027	0,354102559	-0,000460275	-0,004223668	9,975357405	9,975357405	2,316606748	-0,071531601
1,331891843	0,289066384	0,548353812	0,300691903	0,458966049	0,00222668	-0,003289756	10,07535372	10,07535372	2,44909613	0,03141161
-0,142899577	0,404180618	0,720626857	0,519303067	0,554703513	0,005216685	-0,00200968	10,37211561	10,37211561	1,039493582	0,157677384
-1,780672343	0,449466549	0,749527219	0,561791052	0,516898156	0,006964624	-0,000536009	10,54835381	10,54835381	-3,566818927	0,288479911
0,28869101	0,272643776	0,358316855	0,128390969	0,114287813	0,004136232	0,00055865	10,72062686	10,72062686	2,305466832	0,366260362
-0,49817538	0,373444557	0,53479604	0,286006805	0,296157635	0,00678909	0,001455686	10,74952722	10,74952722	-0,820595194	0,413199012
0,43568609	0,324307916	0,41195068	0,169703363	0,174965368	0,006490011	0,002394449	10,35831686	10,35831686	-3,973295366	0,45378199
-1,477206486	0,12399256	0,0144956	0,000210122	-0,176241652	0,002919259	0,002802326	10,53479604	10,53479604	0,56288642	0,433902942
0,050649408	0,13966569	0,06419879	0,004121485	-0,070550957	0,003490231	0,002877013	10,41195068	10,41195068	-1,06054955	0,379530324
-0,471688759	0,078967087	-0,037742341	0,001424484	-0,129410681	0,002487902	0,002894269	10,0144956	10,0144956	0,90911452	0,320958812
-1,91356801	0,112913388	0,048075665	0,00231127	-0,014928591	0,003353433	0,002901693	10,06419879	10,06419879	-3,002488638	0,265202262
-0,361379702	-0,038406524	-0,228411051	0,052171608	-0,25350857	0,000395272	0,002706447	9,962257659	9,962257659	0,329709867	0,194180823
-1,48304695	-0,029931732	-0,177825978	0,031622078	-0,161583232	0,00049568	0,002296909	10,04807566	10,04807566	-0,76555154	0,110189365
0,213622734	-0,071970471	-0,231094257	0,053404556	-0,186065536	-0,000447745	0,001882018	9,771588949	9,771588949	-3,596041762	0,035134478
1,78580389	-0,247221647	-0,536074973	0,287376377	-0,44015485	-0,004270162	0,001101604	9,822174022	9,822174022	-0,186684432	-0,065452484
-1,618844953	-0,258085223	-0,504408096	0,254427528	-0,354614817	-0,004983667	6,10E-05	9,768905743	9,768905743	-2,461685803	-0,1774915
-1,407221428	-0,374655743	-0,681805204	0,464858337	-0,482170285	-0,00793684	-0,001130088	9,463925027	9,463925027	1,109050672	-0,288974335
0,85271344	-0,318673644	-0,519491675	0,2698716	-0,287995694	-0,007494163	-0,002322471	9,495591904	9,495591904	4,091099454	-0,383876677
0,55045782	-0,118406129	-0,10161253	0,010325106	0,101320876	-0,003911151	-0,002924269	9,318194796	9,318194796	-3,136077377	-0,406216479
-1,422996651	-0,261191761	-0,376640078	0,141857749	-0,198931632	-0,007137791	-0,003405445	9,480508325	9,480508325	-2,437802777	-0,408835149
0,637692884	-0,370250903	-0,563452763	0,317479016	-0,365313478	-0,00993516	-0,004344073	9,89838747	9,89838747	2,268879642	-0,449037832
1,887514243	-0,253870459	-0,30674541	0,094092747	-0,10431683	-0,008211587	-0,005196094	9,623359922	9,623359922	1,40766105	-0,471615502
-0,167857981	-0,177328503	-0,151360844	0,022910105	0,020811243	-0,007095365	-0,005638138	9,436547237	9,436547237	-2,694632459	-0,448129959
0,405928785	-0,2958695	-0,381869283	0,145824149	-0,220615482	-0,009924338	-0,006167318	9,69325459	9,69325459	1,657255051	-0,431568705
0,995270333	-0,207029294	-0,197054038	0,038830294	-0,042766481	-0,008630398	-0,006727128	9,848639156	9,848639156	3,972082523	-0,416026829
0,283618129	-0,007707123	0,180814042	0,032693718	0,282469147	-0,004841898	-0,006717211	9,618130717	9,618130717	-0,516530004	-0,34489707
0,692695936	-0,022947492	0,117610534	0,013832238	0,161675556	-0,005167604	-0,006407788	9,802945962	9,802945962	0,694247035	-0,2509152
0,891687955	0,017865481	0,169873761	0,028857095	0,175287598	-0,004346233	-0,006106031	10,18081404	10,18081404	1,820666905	-0,166555749
0,320718458	0,11087785	0,319492759	0,102075623	0,281558663	-0,002348998	-0,005599925	10,11761053	10,11761053	0,247743499	-0,072167316
1,737661456	0,127316261	0,312989793	0,09796261	0,235486224	-0,001777635	-0,004957104	10,16987376	10,16987376	1,07240208	0,023336728
0,730834559	0,181119251	0,381818832	0,14578562	0,272034958	-0,000390076	-0,004250772	10,31949276	10,31949276	1,401557078	0,112011792
1,528591262	0,248738803	0,474242413	0,224905867	0,329336056	0,001392297	-0,003383967	10,31298979	10,31298979	0,167194503	0,202843677
-1,162222777	0,255588573	0,446413245	0,199284785	0,273628028	0,002030311	-0,002458405	10,38181883	10,38181883	3,028909666	0,285055325
1,064239168	0,396626455	0,680476809	0,463048688	0,469853565	0,005498104	-0,001319862	10,47424241	10,47424241	0,78119231	0,374214272
0,128463737	0,428430561	0,68960512	0,475555221	0,435423167	0,006947328	5,18E-05	10,44641324	10,44641324	2,367577404	0,470687411
0,71432534	0,533124693	0,841687489	0,708437829	0,54384535	0,009987574	0,001586565	10,68047681	10,68047681	-3,166133043	0,567163168
-0,563518966	0,371791051	0,478440225	0,228905049	0,172971292	0,007645496	0,002889994	10,68960512	10,68960512	1,650038111	0,624543063
0,585391627	0,437686202	0,584627546	0,341789368	0,291374765	0,009756572	0,003949794	10,84168749	10,84168749	-0,327700072	0,646296094
0,502071264	0,408259794	0,501939085	0,251942845	0,216490634	0,009993749	0,005024604	10,47844022	10,47844022	0,926711594	0,660240766
-0,318807272	0,437385781	0,540438177	0,292073423	0,262867181	0,011401004	0,006057195	10,58462755	10,58462755	-1,667476109	0,662950085
-0,552904752	0,342137101	0,34032472	0,115820915	0,083315475	0,010252314	0,006918249	10,50193909	10,50193909	0,830458534	0,643530759
-1,804708707	0,36528583	0,384747808	0,148030876	0,152343673	0,011401443	0,007630267	10,54043818	10,54043818	0,619394719	0,607789504
0,194823118	0,378302685	0,40601494	0,164848132	0,18488029	0,012381802	0,008405709	10,34032472	10,34032472	-1,043629485	0,578481812
-0,647133574	0,311963902	0,274626978	0,075419977	0,07137728	0,011720085	0,00906446	10,38474781	10,38474781	-1,380436483	0,538736751
-1,080833688	0,229660768	0,124620942	0,015530379	-0,043294682	0,010591964	0,009440156	10,40601494	10,40601494	-3,734038356	0,474619554
-0,626958047	0,036064917	-0,225107152	0,05067323	-0,326508192	0,006964991	0,009309154	10,27462698	10,27462698	0,614753389	0,367652145
0,716379272	0,051172757	-0,148986717	0,022197042	-0,186750961	0,007340332	0,008919393	10,12462094	10,12462094	-1,145280432	0,247656692
0,505780219	-0,015279876	-0,239285412	0,057257509	-0,231856198	0,006032692	0,008510653	9,774892848	9,774892848	-1,922381965	0,139807547
1,120490095	-0,116680728	-0,391832217	0,153532487	-0,333582011	0,003861132	0,007858034	9,851013283	9,851013283	-0,862083876	0,023041155
-1,586709163	-0,165240035	-0,434453295	0,188749665	-0,326954488	0,002600754	0,007015441	9,760714588	9,760714588	1,867211838	-0,095333639
-0,939882833	-0,081342866	-0,225842765	0,051004955	-0,101077197	0,004026885	0,0063488	9,608167783	9,608167783	1,237403204	-0,178839849
0,979407016	-0,025470717	-0,093222033	0,008690347	0,015618216	0,005029388	0,006021827	9,565546705	9,565546705	2,334202222	-0,214656227
0,179492904	0,083581872	0,126786626	0,016074849	0,195169977	0,00725808	0,006050721	9,774157235	9,774157235	-3,300204953	-0,205488504
-2,255713543	-0,075367335	-0,183817431	0,033788848	-0,130725324	0,004073332	0,005971218	9,906777967	9,906777967	-1,695948236	-0,201716601
-0,72428114	-0,157636862	-0,320868821	0,102956801	-0,242557579	0,002187306	0,005450499	10,12678663	10,12678663	2,279682854	-0,235254354
-0,257188207	-0,049432831	-0,085168826	0,007253729	-0,001146837	0,004139792	0,0050419	9,816182569	9,816182569	0,444154635	-0,250176992
-0,576793635	-0,027647667	-0,037193799	0,001383379	0,028818727	0,004490148	0,004911198	9,679131179	9,679131179	-4,474233288	-0,233256452
0,436236979	-0,239676168	-0,439343157	0,19302241	-0,352512324	-2,57E-05	0,004411808	9,914831174	9,914831174	-1,009219123	-0,250430397
0,945538522	-0,285792428	-0,490993645	0,241074759	-0,35568655	-0,001472805	0,00347185	9,962806201	9,962806201	-0,02338277	-0,305269955
1,640874065	-0,283070377	-0,448611914	0,201252649	-0,280819051	-0,001983725	0,002527671	9,560656843	9,560656843	-0,704975355	-0,352786817
-1,837913106	-0,31102184	-0,471847315	0,222639889	-0,283317278	-0,003132196	0,0016023	9,509006355	9,509006355	1,344321274	-0,391191108
1,492019722	-0,239910762	-0,307239578	0,094396158	-0,118004683	-0,002254336	0,000826323	9,551388086	9,551388086	2,198316621	-0,408235733
-1,360741778	-0,127100347	-0,08014946	0,006423936	0,076760789	-0,000360644	0,000445303	9,528152685	9,528152685	3,36189759	-0,382485784
0,384202781	0,041144662	0,231819143	0,053740115	0,321934862	0,002918545	0,000606418	9,692760422	9,692760422	-3,907645355	-0,304192979
-0,918713265	-0,137671326	-0,143359621	0,020551981	-0,087160367	-0,000759439	0,000680967	9,91985054	9,91985054	3,127399065	-0,240691357
-0,380812564	0,017414281	0,153084328	0,023434811	0,18751795	0,002223135	0,000699285	10,23181914	10,23181914	-2,874567883	-0,187640517
0,016807216	-0,113734607	-0,12132576	0,01471994	-0,098606346	-0,00050007	0,000720391	9,856640379	9,856640379	0,889731321	-0,14105308
-0,453806823	-0,0663496	-0,029688992	0,000881436	-0,002766254	0,000268567	0,000571168	10,15308433	10,15308433	-1,807737539	-0,116500728
-1,690401283	-0,147462727	-0,190841735	0,036420568	-0,153294288	-0,00156756	0,0003443	9,87867424	9,87867424	-0,570783394	-0,104243618
-1,354629983	-0,1696689	-0,2252776	0,050749997	-0,165529315	-0,002325292	-7,32E-05	9,970311008	9,970311008	0,258892033	-0,113512297
-0,743988072	-0,151923351	-0,181395073	0,032904172	-0,108187369	-0,002287066	-0,000477894	9,809158265	9,809158265	-0,726218573	-0,122576358
0,285833809	-0,180651362	-0,23077494	0,053257073	-0,147325496	-0,003189203	-0,000890357	9,7747224	9,7747224	-3,150027626	-0,133144114
-0,752202745	-0,324323062	-0,495360278	0,245381805	-0,377399932	-0,006560255	-0,001622881	9,818604927	9,818604927	-2,213899688	-0,174783922
-0,265929355	-0,422369728	-0,651119433	0,423956516	-0,476275481	-0,0092537	-0,002770208	9,76922506	9,76922506	-0,836856711	-0,252845585
-2,116844749	-0,45297576	-0,66795366	0,446162091	-0,44189613	-0,0107217	-0,004082993	9,504639722	9,504639722	1,239621277	-0,339042551
0,770368666	-0,382668734	-0,495061343	0,245085733	-0,249095842	-0,010129182	-0,005230877	9,348880567	9,348880567	-1,009344147	-0,399529552
-0,646509776	-0,417834545	-0,541673166	0,293409819	-0,290966836	-0,011611846	-0,006257691	9,33204634	9,33204634	0,009814457	-0,440302691
0,832436416	-0,403378855	-0,491689298	0,241758366	-0,23887692	-0,012119972	-0,007275838	9,504938657	9,504938657	-3,7420002	-0,473114874
0,133816181	-0,566436693	-0,78627997	0,618236192	-0,509063442	-0,016325215	-0,008547895	9,458326834	9,458326834	2,327017302	-0,524391319
0,969617983	-0,439222844	-0,504107476	0,254124347	-0,214249171	-0,0147534	-0,009810429	9,508310702	9,508310702	-0,788912077	-0,565978403
-0,93398316	-0,458948803	-0,529920631	0,280815875	-0,250186013	-0,01601565	-0,010824691	9,21372003	9,21372003	2,194793463	-0,576725177
0,000513648	-0,336057252	-0,282967222	0,080070449	-0,030486864	-0,014320442	-0,011606838	9,495892524	9,495892524	0,550599585	-0,560361034
-0,944806276	-0,291342883	-0,207417217	0,043021902	0,001622159	-0,014024464	-0,012071002	9,470079369	9,470079369	2,146653183	-0,512275905
0,380484677	-0,171346592	0,005943043	3,53E-05	0,160918472	-0,012059146	-0,012240986	9,717032778	9,717032778	-1,873909363	-0,438258601
1,736919482	-0,243921056	-0,164436653	0,027039413	-0,046089976	-0,013901151	-0,01238059	9,792582783	9,792582783	0,165463948	-0,368003303
-0,863563424	-0,220660019	-0,134536239	0,0181	-0,030810432	-0,01387235	-0,012653523	10,00594304	10,00594304	-1,755076313	-0,317580386
-1,355600003	-0,289571646	-0,281413262	0,079193424	-0,176394056	-0,015732357	-0,013048712	9,835563347	9,835563347	1,042382617	-0,28561312
1,272708764	-0,225807357	-0,161431535	0,02606014	-0,055521917	-0,014940715	-0,01346101	9,865463761	9,865463761	3,635270499	-0,260257468
1,526189336	-0,039029203	0,182681086	0,033372379	0,249094976	-0,011440496	-0,01340132	9,718586738	9,718586738	-1,909807934	-0,194130609
-2,224353115	-0,117494009	-0,006970847	4,86E-05	0,024624566	-0,013143039	-0,013205384	9,838568465	9,838568465	-2,704229159	-0,12432838
0,221570484	-0,235315371	-0,251435811	0,063219967	-0,206949716	-0,01582527	-0,013445365	10,18268109	10,18268109	2,796853339	-0,106231483
0,84504067	-0,091807901	0,024844697	0,000617259	0,07106952	-0,013250777	-0,01363558	9,993029153	9,993029153	3,027533975	-0,08816894

